"","school_id","student_id","ISCED_level","ISCED_orient","private_public_school","dimension_city","gender","index_immigration_status","mother_education","father_education","highest_education_parents","home_possessions","cultural_possessions","home_edu_resources","escs","video_games","sport_after_school","read_books","internet_social","meet_friends","study_before_school","study_after_school","out_of_school_study_time_per_week","learning_time_math","learning_time_lang","learning_time_science","learning_time_total","disciplinari_climate","subjective_well_being","enjoy_science","interest_broad_science","intrum_motiv_science","motivat","parent_emotional_support","test_anxiety","pv5math","pv5read","pv5scie"
"10304","38000449","38017228","Secondary_2nd","Vocational","Public",2,"Male","Native","L6","L4","L6",36406,0.0058,1.1563,1.0605,"Yes, and I use it","Yes","Yes","Yes","Yes","No","Yes",37,200,200,77,271,1.8837,2.5915,2.1635,1.3588,1.7359,-0.544,NA,-1.7201,609.46,509.988,596.699
"10305","38000449","38012672","Secondary_2nd","Vocational","Public",2,"Male","Native","L5","L4","L5",45970,2.1655,1.1563,0.4842,"Yes, and I use it","Yes","Yes","Yes","Yes","No","No",4,200,200,77,271,-0.5148,0.5423,0.9087,0.8625,0.9798,-1.7435,0.7454,-2.505,713.014,608.899,717.023
"10306","38000449","38014058","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L1","L4",29877,-0.6174,1.1563,-0.7416,"Yes, and I use it",NA,"Yes","Yes","No","No","Yes",3,200,200,77,271,-0.3506,-1.7302,1.3031,0.2367,1.7359,-1.5844,0.7454,-1.3753,595.827,443.955,518.385
"10307","38000449","38001766","Secondary_2nd","Vocational","Public",2,"Male","Native","L2","L4","L4",33685,-0.5041,-1.1871,-0.7463,"Yes, but I don't use it","Yes","No","Yes","No","Yes","Yes",6,200,200,77,271,0.1252,0.2526,2.1635,1.6345,-0.7579,-1.2776,-0.4195,0.4415,639.509,528.046,645.345
"10308","38000449","38011530","Secondary_2nd","Vocational","Public",2,"Male","Native","L5","L6","L6",53142,2.1655,-0.1108,0.9762,NA,"Yes","Yes","Yes","Yes","Yes","No",70,NA,NA,NA,271,-2.4162,-0.7346,2.1635,0.5305,-0.7381,-0.8019,-0.0918,-0.918,558.814,454.682,483.558
"10309","38000449","38016303","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L4","L4",49748,2.1655,1.1563,-0.3211,"Yes, and I use it","Yes","No","Yes","Yes","No","Yes",10,200,200,77,271,-0.2683,1.5611,0.5094,0.5305,0.3708,-1.0795,-0.0918,-0.6871,631.764,586.272,611.39
"10310","38000449","38019470","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L4","L4",39824,2.1655,-0.1108,-0.748,"No","Yes","Yes","Yes","Yes","Yes","No",8,200,200,77,263,-1.5535,2.5915,1.4062,-0.178,-1.9301,0.1111,0.7454,-0.7425,561.824,539.356,516.603
"10311","38000449","38017042","Secondary_2nd","Vocational","Public",2,"Male","Native","L6","L4","L6",50620,2.1655,1.1563,1.2527,"Yes, and I use it","Yes","Yes","Yes","Yes","No","Yes",10,200,200,77,271,-0.4458,0.7555,1.1249,1.7541,-0.0575,-0.7662,-0.9094,-0.8455,620.192,564.402,581.165
"10312","38000449","38012512","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L4","L4",50271,2.4113,-0.1108,1.0414,"Yes, and I use it","Yes","No","Yes","Yes","Yes","Yes",39,200,200,77,263,0.0039,0.9357,0.5094,0.5305,0.3708,-1.6412,NA,-0.7292,523.536,472.16,520.183
"10313","38000449","38007117","Secondary_2nd","Vocational","Public",2,"Male","Native","L2","L5","L5",44258,2.1655,-0.1108,0.0287,"Yes, and I use it","No","Yes","Yes","Yes","No","Yes",21,250,200,77,250,1.3818,0.9646,0.8931,2.4511,0.1075,-0.5512,-2.0129,0.0367,605.888,579.385,605.603
"10314","38000449","38011862","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L4","L4",49781,0.3005,-0.1108,-0.2372,"No","No","No","Yes","No","No","Yes",45,200,200,77,263,0.8523,2.5915,1.1486,NA,0.7648,-0.544,NA,-0.4671,608.489,544.273,625.291
"10315","38000449","38013243","Secondary_2nd","Vocational","Public",2,"Male","Native","L2","L4","L4",34369,0.2162,1.1563,0.2087,"No","Yes","No","No","No","Yes","Yes",36,NA,200,77,350,-0.6353,-1.0098,0.8225,0.8185,1.1325,0.469,0.7454,0.8459,627.869,597.794,607.367
"10316","38000449","38004804","Secondary_2nd","Vocational","Public",2,"Male","Native","L5","L4","L5",41368,0.7777,1.1563,0.3977,"Yes, and I use it","Yes","No","Yes","Yes","Yes","Yes",16,200,200,77,271,0.2884,2.5915,2.1635,1.9295,0.3708,1.3961,-0.9094,-1.7918,666.304,569.36,641.108
"10317","38000449","38010967","Secondary_2nd","Vocational","Public",2,"Male","Native","L2","L6","L6",35531,0.6093,-0.8323,-0.1495,"Yes, and I use it","Yes","No","Yes","Yes","No","Yes",10,200,200,65,271,-0.6847,0.0096,-0.3558,0.1123,1.2817,-0.8771,NA,-0.4331,548.031,458.091,501.659
"10318","38000449","38019508","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L4","L4",32624,-0.8341,-0.7026,-0.62,"No","Yes","No","Yes","Yes","No","Yes",41,200,200,77,271,-1.4575,2.5915,2.1635,0.5682,1.0978,-0.1984,NA,-0.0997,602.569,537.225,616.739
"10319","38000449","38007563","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L2","L4",39496,-0.0514,-0.6303,-0.3674,"Yes, but I don't use it","No","Yes","Yes","Yes","Yes","Yes",9,200,200,77,271,-0.4889,0.3079,0.1458,0.3721,-0.2552,-0.8896,NA,-0.7849,680.383,660.206,651.313
"10320","38000449","38015946","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L4","L4",36249,-0.2107,-1.0509,0.0092,"No","No","No","Yes","Yes","Yes","Yes",4,200,200,65,271,-0.4491,-0.8368,-0.5915,0.6957,-0.9922,-0.9808,NA,-0.8026,619.101,539.022,559.788
"10321","38000449","38015349","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L4","L4",40764,0.6093,1.1563,0.1338,"Yes, and I use it","No","No","Yes","Yes","No","Yes",50,200,200,65,271,-0.8747,0.9357,-0.0885,-0.9661,-0.3034,-1.2928,-2.3326,-0.1881,553.927,481.046,542.118
"10322","38000449","38014984","Secondary_2nd","Vocational","Public",2,"Male","Native","L3","L4","L4",40407,0.2737,-0.1108,-0.1273,"Yes, but I don't use it","No","Yes","Yes","No","Yes","Yes",10,200,200,65,271,1.3818,2.5915,0.8433,0.6974,1.7359,1.0385,0.6648,0.803,654.234,584.73,628.972
"10323","38000449","38007502","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L4","L4",32479,-0.2951,-0.6303,0.0773,"Yes, and I use it","Yes","No","Yes","No","No","Yes",7,200,200,77,271,-0.2336,0.6642,0.5674,0.2664,0.3708,-1.0795,NA,-0.6762,645.535,587.796,590.07
"10324","38000449","38012061","Secondary_2nd","Vocational","Public",2,"Male","Native","L6","L4","L6",40276,1.0478,-0.1108,1.0787,"No","Yes","No","Yes","Yes","No","Yes",10,200,200,77,271,-0.4858,0.6642,2.1635,0.0795,0.3708,-0.1651,NA,-0.5306,707.872,570.476,627.067
"10325","38000449","38001009","Secondary_2nd","Vocational","Public",2,"Female","Native","L5","L6","L6",41557,0.1508,1.1563,1.0432,"No","Yes","Yes","Yes","Yes","No","No",5,200,200,30,350,-0.2134,2.5915,0.8225,0.6026,0.9798,-1.5554,0.1104,-1.3309,500.228,447.128,468.743
"10326","38000449","38008672","Secondary_2nd","Vocational","Public",2,"Female","Native","L6","L6","L6",23267,-1.2278,-1.1119,0.4743,"Yes, and I use it","Yes","Yes","Yes","Yes","No","No",11,150,200,30,263,0.0039,0.2947,0.5094,-0.3931,-0.2874,-0.1651,0.7454,1.0461,511.802,448.606,558.203
"10327","38000449","38019073","Secondary_2nd","Vocational","Public",2,"Male",NA,NA,NA,NA,61220,0.8068,1.1563,NA,"No","Yes","Yes","Yes","Yes","Yes","Yes",NA,NA,NA,40,NA,NA,NA,2.1635,2.4511,1.7359,NA,NA,NA,526.513,455.328,482.427
"10328","38000449","38015161","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L4","L4",44191,0.1919,1.1563,0.2184,"Yes, and I use it","Yes","Yes","Yes","Yes","Yes","Yes",13,200,250,30,263,0.2829,0.514,NA,NA,NA,-1.0255,NA,0.6007,489.766,444.509,451.288
"10329","38000449","38004819","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L4","L4",40942,0.6093,-0.1108,-0.3349,"Yes, and I use it",NA,NA,NA,NA,NA,NA,7,150,150,38,263,-0.8747,-0.0621,NA,NA,NA,-1.4159,NA,-0.4671,577.227,457.123,551.302
"10330","38000449","38016196","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L6","L6",41008,2.1655,-0.1108,0.0518,"No","No","Yes","Yes","No","No","Yes",3,200,150,38,263,0.0039,0.6642,0.5094,0.2212,0.4203,-0.8234,-2.4674,-2.505,615.827,589.508,612.373
"10331","38000449","38014619","Secondary_2nd","Vocational","Public",2,"Male","Native","L4","L4","L4",41899,-0.2107,-0.1108,-0.4857,"No","No","Yes","Yes","Yes","No","Yes",11,150,150,30,263,0.0039,2.5915,2.1635,1.1147,0.3708,0.5952,0.7454,-0.5197,647.945,611.886,648.38
"10332","38000450","38003105","Secondary_2nd","Vocational","Public",2,"Female","First-Generation","L1","L0","L1",23724,-0.831,-0.1108,-2.0876,"Yes, but I don't use it","No","No","Yes","Yes","No","No",20,110,220,11,265,-1.3567,-0.6925,-0.8208,-2.4981,0.7648,-0.4363,-1.8389,0.7993,408.519,307.758,360.354
"10333","38000450","38003301","Secondary_2nd","Vocational","Public",2,"Female","Second-Generation","L2","L2","L2",29745,-0.4343,-0.1108,-1.5626,"Yes, but I don't use it","No","No","Yes","Yes","No","Yes",7,165,220,11,245,-0.8747,-0.8704,-0.8208,-1.2668,-0.7778,-0.8771,-1.8389,0.0031,486.429,449.83,449.958
"10334","38000450","38010072","Secondary_2nd","Vocational","Public",2,"Female","Native","L2","L2","L2",33403,-1.2278,-1.0509,-1.4979,"Yes, and I use it","No","No","Yes","Yes","No","No",21,150,100,10,257,-1.8465,-0.8234,-2.1154,-1.3032,-0.7778,-0.7012,NA,-1.0789,466.422,440.808,461.005
"10335","38000450","38005184","Secondary_2nd","Vocational","Public",2,"Female","Native","L6","L5","L6",40305,0.6062,-0.6303,0.1499,"No","Yes","No","Yes","Yes","No","No",NA,NA,NA,NA,NA,-1.235,0.3602,-2.1154,-0.6969,0.3708,-0.8771,-0.015,-0.2067,406.179,475.446,427.148
"10336","38000450","38018958","Secondary_2nd","Vocational","Public",2,"Female","Native","L4","L2","L4",37039,-0.5041,1.1563,-0.0238,"No","Yes","Yes","Yes","Yes","No","Yes",7,120,120,12,263,NA,0.0248,-0.56,-2.4981,0.3708,-0.7662,-1.8389,0.7186,288.053,314.143,282.803
"10337","38000450","38017641","Secondary_2nd","Vocational","Public",2,"Female","Native","L2","L2","L2",40800,-1.2278,1.1563,-1.2596,"Yes, but I don't use it","No","No","Yes","Yes","No","Yes",5,120,120,12,263,NA,-1.2158,-0.8208,-0.3744,0.3708,-0.8771,-1.8389,0.5209,441.691,431.447,417.121
"10338","38000450","38011593","Secondary_2nd","Vocational","Public",2,"Female","Native","L2","L2","L2",29554,-0.7039,-0.9814,-1.5283,"Yes, and I use it","Yes","No","Yes","Yes","No","Yes",4,120,120,12,263,NA,-0.66,-0.576,-0.409,-0.2714,-0.7662,0.7454,1.2918,512.766,447.887,461.101
"10339","38000450","38000023","Secondary_2nd","Vocational","Public",2,"Male","First-Generation","L2","L4","L4",37311,0.1508,0.8021,-0.5717,"Yes, and I use it","No","No",NA,"No","No","No",20,275,220,23,200,0.0039,0.0227,0.1902,0.0683,-0.3202,-1.282,-0.8325,0.3997,336.704,280.808,358.704
"10340","38000450","38012770","Secondary_2nd","Vocational","Public",2,"Male","Native","L4",NA,"L4",36334,-0.831,1.1563,0.3843,"Yes, and I use it",NA,NA,NA,NA,"Yes",NA,21,200,150,30,257,NA,-0.604,-0.4071,-0.2926,-0.7778,-1.6384,-1.8389,0.2594,484.319,390.603,424.504
"10341","38000450","38014318","Secondary_2nd","Vocational","Public",2,"Female","First-Generation","L3","L3","L3",28842,-0.356,-0.1108,-1.0255,"No","No","Yes","Yes","Yes","Yes","Yes",3,165,110,11,245,NA,-0.3381,-0.8208,-0.2052,-1.1959,-0.5643,-1.8389,0.8425,466.62,475.391,477.41
"10342","38000450","38001165","Secondary_2nd","Vocational","Public",2,"Female","Native","L6","L6","L6",37508,-0.7273,1.1563,0.3158,"Yes, and I use it","No","Yes","Yes","Yes","No","Yes",11,200,150,10,225,-0.8747,-0.1144,-0.3398,-0.4678,-0.5375,-0.7662,NA,0.2594,491.53,423.81,460.206
"10343","38000450","38015280","Secondary_2nd","Vocational","Public",2,"Female","First-Generation","L1","L6","L6",24853,-1.6287,-0.5229,-0.5419,"No","No","Yes","Yes","Yes","Yes","Yes",5,110,55,11,231,NA,-1.1428,-1.6436,-2.4981,-1.9301,-0.8133,-0.4195,1.7952,436.416,427.207,376.231
"10344","38000450","38017513","Secondary_2nd","Vocational","Public",2,"Female","Native","L2","L2","L2",23883,-1.6287,-1.5169,-1.9846,"Yes, but I don't use it","No","No","No","No","No","No",0,180,120,12,248,1.8837,-1.0735,-0.8208,-2.4981,1.0218,-3.0877,-2.2715,-2.505,344.503,310.397,320.464
"10345","38000450","38019642","Secondary_2nd","Vocational","Public",2,"Female","Second-Generation","L2","L6","L6",26607,-0.4343,-1.4299,0.1838,"Yes, but I don't use it","No","No","Yes","Yes","Yes","Yes",NA,60,360,12,248,NA,-1.0684,-0.8372,0.7413,-0.7778,-0.1756,0.7454,-0.0836,383.011,393.067,363.703
"10346","38000450","38009429","Secondary_2nd","Vocational","Public",2,"Female","Native","L2","L0","L2",27026,-0.7039,0.0659,-1.6625,"Yes, but I don't use it","No","No","No","Yes","Yes","Yes",4,180,180,12,248,-0.9516,-1.6265,-0.8208,-2.4981,0.3708,-1.358,NA,1.0461,429.475,356.647,427.267
"10347","38000450","38011083","Secondary_2nd","Vocational","Public",2,"Female","Native","L2","L6","L6",26522,-0.7273,-0.1108,0.8212,"Yes, and I use it","No","No","Yes","No","No","Yes",8,180,180,12,248,-0.3164,1.5043,-0.3398,1.365,0.8545,0.1111,-1.8389,0.7291,429.906,372.966,368.738
"10348","38000450","38012601","Secondary_2nd","Vocational","Public",2,"Female","Native","L3","L2","L3",36526,-0.1523,1.1563,-1.0531,"Yes, but I don't use it","Yes","No","Yes","Yes","Yes","Yes",8,180,180,12,248,1.1892,1.0269,0.5094,1.0687,0.3708,-0.4495,0.7454,0.5209,488.023,518.601,539.859
"10349","38000450","38013805","Secondary_2nd","Vocational","Public",2,"Female","Native","L4","L2","L4",29145,-0.4343,0.0321,-0.8511,"No","No","No","Yes","Yes","No","Yes",21,120,180,12,248,NA,-1.2936,-0.3928,-0.0968,-0.7778,-1.471,0.1104,1.0016,433.211,509.414,409.653
"10350","38000450","38000304","Secondary_2nd","Vocational","Public",2,"Female","Native","L2","L2","L2",37389,-1.2278,1.1563,-1.5709,"Yes, and I use it","No","No","Yes","Yes","Yes","Yes",8,100,200,10,210,0.2829,-1.0795,-0.8208,-1.6194,-0.5375,-1.6384,0.1104,1.3418,385.066,379.394,398.609
"10351","38000450","38017651","Secondary_2nd","Vocational","Public",2,"Female","First-Generation","L4","L4","L4",26617,-0.7273,0.6645,-1.0267,"No","No","Yes","Yes","Yes","No","Yes",16,120,180,12,248,-0.2644,-0.3381,0.5094,0.1976,0.3708,-0.4495,-1.8389,1.1338,457.39,430.809,432.117
"10352","38000450","38003430","Secondary_2nd","Vocational","Public",2,"Female","Native","L4","L2","L4",33662,0.6093,-1.1871,-0.1685,"Yes, but I don't use it","Yes","No","Yes","Yes","No","No",5,180,300,25,248,-0.4176,-0.7127,-0.4903,-0.2052,-0.2874,-0.4849,0.7454,-0.6871,499.142,500.224,538.309
"10353","38000450","38005466","Secondary_2nd","Vocational","Public",2,"Female",NA,"L2","L2","L2",41118,0.1157,-0.1108,-1.4339,"Yes, but I don't use it","Yes","No","Yes","Yes","No","No",34,180,300,25,248,NA,-1.8134,0.5094,0.5305,0.3708,1.8543,0.7454,0.5209,344.201,351.847,372.476
"10354","38000450","38008220","Secondary_2nd","Vocational","Public",2,"Male","First-Generation","L2","L2","L2",29669,-0.6174,1.1563,-1.8547,"Yes, and I use it","No","No","Yes","No","No","Yes",8,120,180,12,248,0.2884,-0.3381,0.5094,1.0687,1.0218,-0.0495,NA,0.0752,337.155,396.254,351.621
"10355","38000450","38014060","Secondary_2nd","Vocational","Public",2,"Female","Native","L4","L2","L4",47042,0.7777,1.1563,0.0752,"Yes, and I use it",NA,NA,NA,NA,NA,NA,10,150,150,10,225,-0.7439,-0.4725,-0.395,-1.0099,0.3708,-0.8771,0.7454,0.0244,490.192,385.281,451.914
"10356","38000450","38002723","Secondary_2nd","Vocational","Public",2,"Female","Native","L2","L2","L2",30462,-1.6287,0.0659,-1.5775,"Yes, and I use it","No","No","Yes","Yes","Yes","Yes",16,100,100,10,225,0.2884,-0.4725,-0.8208,-2.4981,0.3708,-0.7662,-0.5704,1.3418,311.253,378.062,331.517
"10357","38000450","38013017","Secondary_2nd","Vocational","Public",2,"Female","First-Generation","L5","L6","L6",39548,2.1655,1.1563,0.2461,"Yes, and I use it",NA,NA,NA,NA,NA,NA,NA,110,220,11,231,0.0039,-0.3381,-0.119,0.1976,0.3708,0.4631,-1.8389,-0.5009,535.013,614.973,557.403
"10358","38000450","38000060","Secondary_2nd","Vocational","Public",2,"Female","Native","L2","L4","L4",30914,-0.5273,1.1563,-0.8894,"No",NA,NA,NA,NA,NA,NA,6,100,200,10,210,0.8934,-0.3381,-0.576,NA,NA,-0.7213,-1.8389,-0.308,386.645,441.489,380.739
"10359","38000450","38009180","Secondary_2nd","Vocational","Public",2,"Female","Native","L2","L2","L2",31386,-0.9969,-0.1108,-1.6056,"No",NA,NA,NA,NA,NA,NA,15,100,150,10,210,-0.5436,0.2947,NA,NA,NA,-0.4363,-0.9094,-0.0374,530.235,527.465,543.929
"10360","38000451","38000241","Secondary_2nd","Vocational","Public",3,"Female","Native",NA,"L2","L2",31357,-0.9969,-0.5113,-1.561,"Yes, and I use it",NA,NA,NA,NA,NA,NA,NA,200,300,21,225,-0.6435,0.3366,NA,NA,NA,-0.3111,NA,0.432,426.288,414.997,437.351
"10361","38000451","38001312","Secondary_2nd","Vocational","Public",3,"Female","Native","L4","L4","L4",28625,-0.7039,-0.6303,-0.7669,"Yes, and I use it","No","Yes","Yes","Yes","Yes","Yes",20,200,300,21,232,0.8934,0.9357,0.5094,-0.3744,-0.502,-0.7662,-0.5704,0.662,154.448,230.245,284.536
"10362","38000451","38004487","Secondary_2nd","Vocational","Public",3,"Male","Native","L2","L2","L2",43944,0.1376,1.1563,-1.1416,"Yes, and I use it",NA,NA,NA,NA,"Yes","Yes",6,200,450,30,238,-0.8228,1.5043,-0.9626,-0.9308,-0.0948,-0.2908,-2.5352,0.7238,355.139,439.677,400.415
"10363","38000451","38009893","Secondary_2nd","Vocational","Public",3,"Female","Native","L6","L2","L6",35907,-0.5041,1.1563,-0.3423,"Yes, and I use it",NA,NA,NA,NA,NA,NA,18,220,330,23,259,NA,-0.3965,NA,NA,NA,1.8543,0.1104,-0.6871,355.472,463.855,385.947
"10364","38000451","38018363","Secondary_2nd","Vocational","Public",3,"Female","Native","L4","L2","L4",30942,0.0941,-0.1108,-0.6818,"No","No","No","Yes","No","No","No",NA,NA,NA,NA,NA,0.2299,-1.2977,-2.1154,-2.4981,1.7359,-0.8284,-2.6558,-0.3936,361.227,387.905,366.082
"10365","38000451","38000033","Secondary_2nd","Vocational","Public",3,"Female","Native","L2","L1","L2",32060,0.0058,-0.1108,-1.4775,"No","No","No","Yes","Yes","No","No",11,120,300,12,183,0.0039,-0.3381,-0.5781,0.5305,-0.3438,-0.7662,-1.0369,-0.0345,375.974,376.343,335.475
"10366","38000451","38004467","Secondary_2nd","Vocational","Public",3,"Female","Native","L2","L2","L2",31532,-0.831,-1.1358,-1.0423,"Yes, but I don't use it","No","Yes","Yes","Yes","No","Yes",25,220,275,23,259,0.2829,-0.4838,0.5094,-0.2865,-0.7778,-0.1651,-0.5704,1.0461,330.808,455.197,319.779
"10367","38000451","38001010","Secondary_2nd","Vocational","Public",3,"Male","Native","L2","L1","L2",39059,1.0478,-0.1108,-1.2823,"Yes, and I use it",NA,NA,NA,NA,"No",NA,16,NA,NA,NA,251,NA,0.5306,NA,NA,NA,-2.3316,NA,0.1421,443.129,349.234,351.226
"10368","38000451","38013914","Secondary_2nd","Vocational","Public",3,"Female","Native","L1","L4","L4",30527,-1.6287,-0.7218,-0.697,"Yes, and I use it","No","No","Yes","Yes","Yes","Yes",18,420,420,25,287,0.0039,-0.3381,-0.8208,-0.3744,-0.7778,0.4631,NA,1.3418,334.138,367.983,300.851
"10369","38000451","38006452","Secondary_2nd","Vocational","Public",3,"Male","Native","L2","L2","L2",36620,0.3005,-1.0509,-1.4546,"Yes, and I use it","Yes","No","Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,-0.0454,-0.1144,NA,NA,NA,-1.4159,-1.4921,-0.4305,277.122,326.279,358.334
"10370","38000451","38010683","Secondary_2nd","Vocational","Public",3,"Female","Native","L3","L2","L3",33379,-0.2818,1.1563,0.0504,"No","Yes","No","Yes","Yes",NA,"Yes",13,200,300,NA,279,NA,-0.2137,NA,NA,NA,-0.7662,0.7454,0.5209,373.952,428.303,387.627
"10371","38000451","38017345","Secondary_2nd","Vocational","Public",3,"Male","Native","L2","L6","L6",25118,-1.6287,-0.7218,-0.3255,"Yes, and I use it","No","No","No","No","Yes","Yes",NA,150,300,1,245,NA,-0.8664,0.5094,0.7736,0.3708,-0.5512,0.7454,1.7952,463.227,500.208,505.556
"10372","38000451","38010720","Secondary_2nd","Vocational","Public",3,"Female","Native","L2","L1","L2",28920,0.0433,-0.1108,-1.7421,"No","No","No",NA,"Yes","No","No",23,260,390,13,NA,-1.0005,2.0046,-0.1704,-0.2559,0.3708,0.2542,0.7454,1.7952,359.61,388.425,378.988
"10373","38000451","38007575","Secondary_2nd","Vocational","Public",3,"Male","Native","L4","L2","L4",36597,-0.0071,-0.1108,-0.4739,"Yes, and I use it","Yes","No","Yes","Yes","Yes","Yes",NA,240,360,25,263,0.2829,0.0834,-0.1379,0.2349,-1.9301,-0.2299,NA,0.4484,390.638,404.095,367.13
"10374","38000451","38014238","Secondary_2nd","Vocational","Public",3,"Male","Native","L1","L2","L2",27013,-0.5975,-1.3111,-1.9729,"Yes, and I use it","No","Yes","Yes","Yes","Yes","Yes",67,180,270,19,199,0.0039,0.2283,-0.3398,0.0487,0.317,-0.7662,-1.8389,0.5209,495.627,349.517,363.796
"10375","38000452","38005350","Secondary_2nd","Vocational",NA,NA,"Female","Native",NA,NA,NA,36372,0.2737,-0.1108,-0.773,"No","Yes","Yes","No","Yes","Yes","Yes",36,100,150,21,271,-0.5131,-1.0833,0.5094,0.9586,1.1151,-0.2243,0.7454,-0.1593,356.338,302.851,340.817
"10376","38000452","38012627","Secondary_2nd","Vocational",NA,NA,"Female","Native","L1","L4","L4",31697,-0.7273,1.1563,-0.1994,"No","No","No","Yes","Yes","No","No",NA,100,200,21,263,-0.0733,0.2493,0.5094,-0.679,-0.2552,-0.4954,0.7454,-0.2968,444.347,494.684,425.142
"10377","38000452","38001758","Secondary_2nd","Vocational",NA,NA,"Female","First-Generation","L4","L4","L4",35842,-0.2818,-0.1108,-0.3301,"Yes, but I don't use it","No","No","Yes","Yes","Yes","Yes",23,120,300,52,NA,0.3632,-0.2132,-1.7159,0.6584,-0.5375,-0.4849,-1.8389,0.8425,358.125,282.857,356.408
"10378","38000452","38009327","Secondary_2nd","Vocational",NA,NA,"Male","Native","L4","L4","L4",31302,-0.1523,-0.7218,0.3646,"Yes, and I use it",NA,NA,NA,NA,"Yes",NA,14,100,300,10,263,-0.8504,-0.1393,-0.6341,-2.4981,NA,-0.6783,0.7454,0.0194,397.159,359.937,348.511
"10379","38000452","38015918","Secondary_2nd","Vocational",NA,NA,"Male","Native","L4","L4","L4",25705,-0.831,-0.7218,-1.0809,"Yes, and I use it","No","No","No","Yes","No","No",1,100,150,21,263,-0.3506,-1.1677,0.475,0.4827,0.3708,-1.4246,-0.0918,-1.1074,456.673,497.66,539.043
"10380","38000452","38005217","Secondary_2nd","Vocational",NA,NA,"Male","First-Generation","L3","L3","L3",38051,0.7777,1.1563,-0.6664,"Yes, and I use it","Yes","Yes","Yes","Yes","No","Yes",19,100,300,10,263,-1.1864,-1.4232,-0.576,-0.0908,0.3708,-2.0766,NA,-2.505,487.126,419.193,463.722
"10381","38000452","38017862","Secondary_2nd","Vocational",NA,NA,"Male","Native","L2","L2","L2",32036,-0.831,-0.1108,-1.1891,"Yes, and I use it","No","No","Yes","Yes","No","No",NA,100,250,21,263,-2.4162,2.5915,-2.1154,-2.4981,-1.9301,0.5539,-1.0369,-2.505,553.553,452.604,506.413
"10382","38000452","38003614","Secondary_2nd","Vocational",NA,NA,"Male","First-Generation","L4","L4","L4",31220,-1.6287,-1.0509,-1.0642,"Yes, and I use it","Yes","No","Yes","Yes","No","No",NA,100,150,10,263,-2.4162,0.6642,-2.1154,-2.4981,-1.9301,-0.5643,NA,0.0274,439.128,431.731,443.216
"10383","38000452","38011607","Secondary_2nd","Vocational",NA,NA,"Male","Native","L4","L4","L4",32117,-0.5975,-0.6303,0.064,"Yes, and I use it","No","No","Yes","Yes","No","No",0,100,150,1,279,NA,1.5611,-2.1154,-0.4908,-1.5357,-1.9688,0.7454,0.6007,514.111,500.432,498.012
"10384","38000452","38010164","Secondary_2nd","Vocational",NA,NA,"Male","Native","L4","L4","L4",31532,-0.5041,-0.6303,-0.6601,"Yes, and I use it","Yes","No","Yes","Yes","No","No",NA,100,150,1,263,NA,-1.4235,-0.8208,0.8609,-0.7778,1.0385,-1.8626,-0.9024,579.916,503.413,569.288
"10385","38000452","38008068","Secondary_2nd","Vocational",NA,NA,"Male","Native","L4","L4","L4",28122,-0.5975,-0.1108,0.0618,"No","No","No","No","No","Yes","Yes",NA,100,150,1,263,NA,0.1052,-0.2145,0.8609,NA,-1.1415,-0.0804,-0.5197,543.589,434.269,516.665
"10386","38000452","38003167","Secondary_2nd","Vocational",NA,NA,"Male","Native","L4","L4","L4",31671,-0.222,-0.6303,-0.4897,"Yes, and I use it","Yes","No","Yes","Yes","No","No",0,100,100,NA,263,NA,0.9646,-2.1154,0.8609,1.7359,-0.1651,0.7454,-2.505,501.539,369.927,426.338
"10387","38000452","38018513","Secondary_2nd","Vocational",NA,NA,"Male","Native","L2","L2","L2",35642,-0.4365,-0.1108,-0.7259,"Yes, and I use it","Yes","Yes","No","No","Yes","Yes",9,100,250,21,289,-0.8504,-0.378,2.1635,NA,-0.7289,-0.1651,0.1104,0.0856,457.047,351.557,482.872
"10388","38000452","38006909","Secondary_2nd","Vocational",NA,NA,"Male","Native","L5","L5","L5",36151,-0.2818,-0.8323,0.6399,"Yes, and I use it","Yes","No","Yes","Yes","No","No",9,100,150,10,263,0.05,-0.2712,-1.0127,-0.3744,-0.0575,-1.2247,-0.5704,-0.8303,532.447,435.714,518.819
"10389","38000452","38001067","Secondary_2nd","Vocational",NA,NA,"Male","Native",NA,NA,NA,26471,-0.4343,1.1563,-0.8799,"Yes, and I use it","No","No","Yes","Yes","No","Yes",NA,130,260,NA,370,-0.6079,-0.1314,0.0992,-0.289,0.0125,0.2296,0.7454,-0.8342,534.833,408.064,486.936
